TableName,DataAreaID,OldValue,NewValue
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,CB3,CBY-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,CBW,CBY-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,CBY,CBY-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,DYE,CBY-EX
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,ENERGY,ENERGY
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,EOM,COMAN
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,EXT,CBY-EX
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,FLK,CBY-FLK
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,GEN,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,HFL,COMAN
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,HOC,CBY-RB
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,IT,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,J,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,K,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,L,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,M,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,MCH,COMAN
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,MSD,COMAN
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,OFL,CBY-FLK
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,ORB,CBY-EX
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,RBK,CBY-RB
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,RD,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,Scrap,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,SPC,COMAN
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,Store,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,VPB,COMAN
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,WCP,WCP
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,WEE,CBY-EX
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,WMS,BL-WHSE
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,WPC,CBY-EX
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,WPR,CBY-EX
DefaultDimension_Site_xlnm#_FilterDatabase,wbx,XGP,COMAN
DestinationCode,wbx,LKW,LKW
DestinationCode,wbx,MAXI,MAXI
DestinationCode,wbx,XPO,XPO
DiscountGroup,ibe,AHORRAMAS,AHORRAMAS
DiscountGroup,ibe,ALCAMPO,ALCAMPO
DiscountGroup,ibe,ALDI,ALDI
DiscountGroup,ibe,ALIMERKA,ALIMERKA
DiscountGroup,ibe,AMAZON,AMAZON
DiscountGroup,ibe,ANGLO INTE,ANGLO INTE
DiscountGroup,ibe,BARCELONA,BARCELONA
DiscountGroup,ibe,BON PREU,BON PREU
DiscountGroup,ibe,CARREFOUR,CARREFOUR
DiscountGroup,ibe,CARRERAS,CARRERAS
DiscountGroup,ibe,CASHDIPLO,CASHDIPLO
DiscountGroup,ibe,COALIMENT,COALIMENT
DiscountGroup,ibe,CONSUM,CONSUM
DiscountGroup,ibe,COSTCO,COSTCO
DiscountGroup,ibe,DIA,DIA
DiscountGroup,ibe,DSG,DSG
DiscountGroup,ibe,EL CORTE I,EL CORTE I
DiscountGroup,ibe,EROSKI,EROSKI
DiscountGroup,ibe,EXCLUIB,EXCLUIB
DiscountGroup,ibe,FORNES,FORNES
DiscountGroup,ibe,FRAGADIS,FRAGADIS
DiscountGroup,ibe,GADISA,GADISA
DiscountGroup,ibe,GALARZA,GALARZA
DiscountGroup,ibe,GETIR,GETIR
DiscountGroup,ibe,GUILLEN,GUILLEN
DiscountGroup,ibe,HERMANOS M,HERMANOS M
DiscountGroup,ibe,HOTELSA,HOTELSA
DiscountGroup,ibe,I.D.P.A,I.D.P.A
DiscountGroup,ibe,IGASA,IGASA
DiscountGroup,ibe,LIDER,LIDER
DiscountGroup,ibe,MASKOMO,MASKOMO
DiscountGroup,ibe,MC INTERNA,MC INTERNA
DiscountGroup,ibe,MERCADONA,MERCADONA
DiscountGroup,ibe,MUSGRAVE,MUSGRAVE
DiscountGroup,ibe,OVERSEAS,OVERSEAS
DiscountGroup,ibe,PINGO DOCE,PINGO DOCE
DiscountGroup,ibe,PRIMEBRAND,PRIMEBRAND
DiscountGroup,ibe,ROSSELL,ROSSELL
DiscountGroup,ibe,SEMARK,SEMARK
DiscountGroup,ibe,SERVIHOTEL,SERVIHOTEL
DiscountGroup,ibe,SGA,SGA
DiscountGroup,ibe,TERM AL23B,TERM AL23B
DiscountGroup,ibe,TERM ALC24,TERM ALC24
DiscountGroup,ibe,TERM CF23B,TERM CF23B
DiscountGroup,ibe,TERM CF23C,TERM CF23C
DiscountGroup,ibe,TERM CF24,TERM CF24
DiscountGroup,ibe,TERM CHIPR,TERM CHIPR
DiscountGroup,ibe,TERM ECI24,TERM ECI24
DiscountGroup,ibe,TERM ITA2,TERM ITA2
DiscountGroup,ibe,TERM ITA3,TERM ITA3
DiscountGroup,ibe,TERM JM23,TERM JM23
DiscountGroup,ibe,TERM JM24,TERM JM24
DiscountGroup,ibe,TERM JOR21,TERM JOR21
DiscountGroup,ibe,TERM MALTA,TERM MALTA
DiscountGroup,ibe,TERM MEX,TERM MEX
DiscountGroup,ibe,TERM NOR2,TERM NOR2
DiscountGroup,ibe,TERM PB23,TERM PB23
DiscountGroup,ibe,TERM PB24,TERM PB24
DiscountGroup,ibe,TERM SON23,TERM SON23
DiscountGroup,ibe,TERM SON24,TERM SON24
DiscountGroup,ibe,TERM SP23B,TERM SP23B
DiscountGroup,ibe,TERM SP24,TERM SP24
DiscountGroup,ibe,TERM SWED2,TERM SWED2
DiscountGroup,ibe,TERM UAE23,TERM UAE23
DiscountGroup,ibe,TERM VOLK1,TERM VOLK1
DiscountGroup,ibe,TERM VOLK2,TERM VOLK2
DiscountGroup,ibe,TERM VOLK4,TERM VOLK4
DiscountGroup,ibe,TERM VOLK6,TERM VOLK6
DiscountGroup,ibe,TINDALE,TINDALE
DiscountGroup,ibe,TORRESM,TORRESM
DiscountGroup,ibe,TRANSGOURM,TRANSGOURM
DiscountGroup,ibe,UNIALCO,UNIALCO
DiscountGroup,ibe,UNIDE,UNIDE
DiscountGroup,ibe,UPPER,UPPER
DiscountGroup,wbx,010-TESC,010-TESC
DiscountGroup,wbx,020-ASDA,020-ASDA
DiscountGroup,wbx,030-SAIN,030-SAIN
DiscountGroup,wbx,040-MORR,040-MORR
DiscountGroup,wbx,050-WAIT,050-WAIT
DiscountGroup,wbx,055-OCADO,055-OCADO
DiscountGroup,wbx,060-COOP,060-COOP
DiscountGroup,wbx,070-ALDI,070-ALDI
DiscountGroup,wbx,080-LIDL,080-LIDL
DiscountGroup,wbx,090-ICEL,090-ICEL
DiscountGroup,wbx,100-AMAZ,100-AMAZ
DiscountGroup,wbx,110-COST,110-COST
DiscountGroup,wbx,120-1STP,120-1STP
DiscountGroup,wbx,140-ROIJB,140-ROIJB
DiscountGroup,wbx,150-ROITES,150-ROITES
DiscountGroup,wbx,160-ROILID,160-ROILID
DiscountGroup,wbx,172-ROIALG,172-ROIALG
DiscountGroup,wbx,174-ROIDUN,174-ROIDUN
DiscountGroup,wbx,176-ROIMUS,176-ROIMUS
DiscountGroup,wbx,180-NETTO,180-NETTO
DiscountGroup,wbx,200-BOOKER,200-BOOKER
DiscountGroup,wbx,205-BOOTH,205-BOOTH
DiscountGroup,wbx,210-SPAR,210-SPAR
DiscountGroup,wbx,220-WHS,220-WHS
DiscountGroup,wbx,240-BESTWY,240-BESTWY
DiscountGroup,wbx,250-MARKS,250-MARKS
DiscountGroup,wbx,260-ALGNI,260-ALGNI
DiscountGroup,wbx,270-FARND,270-FARND
DiscountGroup,wbx,300-ACG,300-ACG
DiscountGroup,wbx,320-C-ONLY,320-C-ONLY
DiscountGroup,wbx,330-G-ONLY,330-G-ONLY
DiscountGroup,wbx,910-DSSMTH,910-DSSMTH
DiscountGroup,wbx,980-COMAN,980-COMAN
DiscountGroup,wbx,AG,
DiscountGroup,wbx,AL,AL
DiscountGroup,wbx,AN,
DiscountGroup,wbx,AS,AS
DiscountGroup,wbx,AZ,AZ
DiscountGroup,wbx,BE,BE
DiscountGroup,wbx,BL,BL
DiscountGroup,wbx,BM,BM
DiscountGroup,wbx,BO,BO
DiscountGroup,wbx,BR,BR
DiscountGroup,wbx,BT,BT
DiscountGroup,wbx,CC,CC
DiscountGroup,wbx,CF,CF
DiscountGroup,wbx,CL,CL
DiscountGroup,wbx,CO,CO
DiscountGroup,wbx,CR,CR
DiscountGroup,wbx,CS,CS
DiscountGroup,wbx,DN,
DiscountGroup,wbx,FF,FF
DiscountGroup,wbx,FW,FW
DiscountGroup,wbx,HE,HE
DiscountGroup,wbx,IA,IA
DiscountGroup,wbx,IC,IC
DiscountGroup,wbx,IL,
DiscountGroup,wbx,IT,
DiscountGroup,wbx,JS,JS
DiscountGroup,wbx,LA,
DiscountGroup,wbx,LI,LI
DiscountGroup,wbx,MG,MG
DiscountGroup,wbx,MO,MO
DiscountGroup,wbx,MS,
DiscountGroup,wbx,MV,
DiscountGroup,wbx,NE,NE
DiscountGroup,wbx,NH,NH
DiscountGroup,wbx,NI,NI
DiscountGroup,wbx,OC,OC
DiscountGroup,wbx,OU,OU
DiscountGroup,wbx,PH,PH
DiscountGroup,wbx,RA,
DiscountGroup,wbx,SL,SL
DiscountGroup,wbx,SP,SP
DiscountGroup,wbx,TD,TD
DiscountGroup,wbx,TE,TE
DiscountGroup,wbx,TO,TO
DiscountGroup,wbx,TS,TS
DiscountGroup,wbx,WA,WA
DiscountGroup,wbx,WO,WO
DiscountGroup_xlnm#_FilterDatabase,ibe,AHORRAMAS,AHORRAMAS
DiscountGroup_xlnm#_FilterDatabase,ibe,ALCAMPO,ALCAMPO
DiscountGroup_xlnm#_FilterDatabase,ibe,ALDI,ALDI
DiscountGroup_xlnm#_FilterDatabase,ibe,ALIMERKA,ALIMERKA
DiscountGroup_xlnm#_FilterDatabase,ibe,AMAZON,AMAZON
DiscountGroup_xlnm#_FilterDatabase,ibe,ANGLO INTE,ANGLO INTE
DiscountGroup_xlnm#_FilterDatabase,ibe,BARCELONA,BARCELONA
DiscountGroup_xlnm#_FilterDatabase,ibe,BON PREU,BON PREU
DiscountGroup_xlnm#_FilterDatabase,ibe,CARREFOUR,CARREFOUR
DiscountGroup_xlnm#_FilterDatabase,ibe,CARRERAS,CARRERAS
DiscountGroup_xlnm#_FilterDatabase,ibe,CASHDIPLO,CASHDIPLO
DiscountGroup_xlnm#_FilterDatabase,ibe,COALIMENT,COALIMENT
DiscountGroup_xlnm#_FilterDatabase,ibe,CONSUM,CONSUM
DiscountGroup_xlnm#_FilterDatabase,ibe,COSTCO,COSTCO
DiscountGroup_xlnm#_FilterDatabase,ibe,DIA,DIA
DiscountGroup_xlnm#_FilterDatabase,ibe,DSG,DSG
DiscountGroup_xlnm#_FilterDatabase,ibe,EL CORTE I,EL CORTE I
DiscountGroup_xlnm#_FilterDatabase,ibe,EROSKI,EROSKI
DiscountGroup_xlnm#_FilterDatabase,ibe,EXCLUIB,EXCLUIB
DiscountGroup_xlnm#_FilterDatabase,ibe,FORNES,FORNES
DiscountGroup_xlnm#_FilterDatabase,ibe,FRAGADIS,FRAGADIS
DiscountGroup_xlnm#_FilterDatabase,ibe,GADISA,GADISA
DiscountGroup_xlnm#_FilterDatabase,ibe,GALARZA,GALARZA
DiscountGroup_xlnm#_FilterDatabase,ibe,GETIR,GETIR
DiscountGroup_xlnm#_FilterDatabase,ibe,GUILLEN,GUILLEN
DiscountGroup_xlnm#_FilterDatabase,ibe,HERMANOS M,HERMANOS M
DiscountGroup_xlnm#_FilterDatabase,ibe,HOTELSA,HOTELSA
DiscountGroup_xlnm#_FilterDatabase,ibe,I.D.P.A,I.D.P.A
DiscountGroup_xlnm#_FilterDatabase,ibe,IGASA,IGASA
DiscountGroup_xlnm#_FilterDatabase,ibe,LIDER,LIDER
DiscountGroup_xlnm#_FilterDatabase,ibe,MASKOMO,MASKOMO
DiscountGroup_xlnm#_FilterDatabase,ibe,MC INTERNA,MC INTERNA
DiscountGroup_xlnm#_FilterDatabase,ibe,MERCADONA,MERCADONA
DiscountGroup_xlnm#_FilterDatabase,ibe,MUSGRAVE,MUSGRAVE
DiscountGroup_xlnm#_FilterDatabase,ibe,OVERSEAS,OVERSEAS
DiscountGroup_xlnm#_FilterDatabase,ibe,PINGO DOCE,PINGO DOCE
DiscountGroup_xlnm#_FilterDatabase,ibe,PRIMEBRAND,PRIMEBRAND
DiscountGroup_xlnm#_FilterDatabase,ibe,ROSSELL,ROSSELL
DiscountGroup_xlnm#_FilterDatabase,ibe,SEMARK,SEMARK
DiscountGroup_xlnm#_FilterDatabase,ibe,SERVIHOTEL,SERVIHOTEL
DiscountGroup_xlnm#_FilterDatabase,ibe,SGA,SGA
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM AL23B,TERM AL23B
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM ALC24,TERM ALC24
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM CF23B,TERM CF23B
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM CF23C,TERM CF23C
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM CF24,TERM CF24
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM CHIPR,TERM CHIPR
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM ECI24,TERM ECI24
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM ITA2,TERM ITA2
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM ITA3,TERM ITA3
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM JM23,TERM JM23
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM JM24,TERM JM24
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM JOR21,TERM JOR21
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM MALTA,TERM MALTA
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM MEX,TERM MEX
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM NOR2,TERM NOR2
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM PB23,TERM PB23
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM PB24,TERM PB24
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM SON23,TERM SON23
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM SON24,TERM SON24
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM SP23B,TERM SP23B
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM SP24,TERM SP24
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM SWED2,TERM SWED2
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM UAE23,TERM UAE23
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM VOLK1,TERM VOLK1
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM VOLK2,TERM VOLK2
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM VOLK4,TERM VOLK4
DiscountGroup_xlnm#_FilterDatabase,ibe,TERM VOLK6,TERM VOLK6
DiscountGroup_xlnm#_FilterDatabase,ibe,TINDALE,TINDALE
DiscountGroup_xlnm#_FilterDatabase,ibe,TORRESM,TORRESM
DiscountGroup_xlnm#_FilterDatabase,ibe,TRANSGOURM,TRANSGOURM
DiscountGroup_xlnm#_FilterDatabase,ibe,UNIALCO,UNIALCO
DiscountGroup_xlnm#_FilterDatabase,ibe,UNIDE,UNIDE
DiscountGroup_xlnm#_FilterDatabase,ibe,UPPER,UPPER
DiscountGroup_xlnm#_FilterDatabase,wbx,010-TESC,010-TESC
DiscountGroup_xlnm#_FilterDatabase,wbx,020-ASDA,020-ASDA
DiscountGroup_xlnm#_FilterDatabase,wbx,030-SAIN,030-SAIN
DiscountGroup_xlnm#_FilterDatabase,wbx,040-MORR,040-MORR
DiscountGroup_xlnm#_FilterDatabase,wbx,050-WAIT,050-WAIT
DiscountGroup_xlnm#_FilterDatabase,wbx,055-OCADO,055-OCADO
DiscountGroup_xlnm#_FilterDatabase,wbx,060-COOP,060-COOP
DiscountGroup_xlnm#_FilterDatabase,wbx,070-ALDI,070-ALDI
DiscountGroup_xlnm#_FilterDatabase,wbx,080-LIDL,080-LIDL
DiscountGroup_xlnm#_FilterDatabase,wbx,090-ICEL,090-ICEL
DiscountGroup_xlnm#_FilterDatabase,wbx,100-AMAZ,100-AMAZ
DiscountGroup_xlnm#_FilterDatabase,wbx,110-COST,110-COST
DiscountGroup_xlnm#_FilterDatabase,wbx,120-1STP,120-1STP
DiscountGroup_xlnm#_FilterDatabase,wbx,140-ROIJB,140-ROIJB
DiscountGroup_xlnm#_FilterDatabase,wbx,150-ROITES,150-ROITES
DiscountGroup_xlnm#_FilterDatabase,wbx,160-ROILID,160-ROILID
DiscountGroup_xlnm#_FilterDatabase,wbx,172-ROIALG,172-ROIALG
DiscountGroup_xlnm#_FilterDatabase,wbx,174-ROIDUN,174-ROIDUN
DiscountGroup_xlnm#_FilterDatabase,wbx,176-ROIMUS,176-ROIMUS
DiscountGroup_xlnm#_FilterDatabase,wbx,180-NETTO,180-NETTO
DiscountGroup_xlnm#_FilterDatabase,wbx,200-BOOKER,200-BOOKER
DiscountGroup_xlnm#_FilterDatabase,wbx,205-BOOTH,205-BOOTH
DiscountGroup_xlnm#_FilterDatabase,wbx,210-SPAR,210-SPAR
DiscountGroup_xlnm#_FilterDatabase,wbx,220-WHS,220-WHS
DiscountGroup_xlnm#_FilterDatabase,wbx,240-BESTWY,240-BESTWY
DiscountGroup_xlnm#_FilterDatabase,wbx,250-MARKS,250-MARKS
DiscountGroup_xlnm#_FilterDatabase,wbx,260-ALGNI,260-ALGNI
DiscountGroup_xlnm#_FilterDatabase,wbx,270-FARND,270-FARND
DiscountGroup_xlnm#_FilterDatabase,wbx,300-ACG,300-ACG
DiscountGroup_xlnm#_FilterDatabase,wbx,320-C-ONLY,320-C-ONLY
DiscountGroup_xlnm#_FilterDatabase,wbx,330-G-ONLY,330-G-ONLY
DiscountGroup_xlnm#_FilterDatabase,wbx,910-DSSMTH,910-DSSMTH
DiscountGroup_xlnm#_FilterDatabase,wbx,980-COMAN,980-COMAN
DiscountGroup_xlnm#_FilterDatabase,wbx,AG,
DiscountGroup_xlnm#_FilterDatabase,wbx,AL,AL
DiscountGroup_xlnm#_FilterDatabase,wbx,AN,
DiscountGroup_xlnm#_FilterDatabase,wbx,AS,AS
DiscountGroup_xlnm#_FilterDatabase,wbx,AZ,AZ
DiscountGroup_xlnm#_FilterDatabase,wbx,BE,BE
DiscountGroup_xlnm#_FilterDatabase,wbx,BL,BL
DiscountGroup_xlnm#_FilterDatabase,wbx,BM,BM
DiscountGroup_xlnm#_FilterDatabase,wbx,BO,BO
DiscountGroup_xlnm#_FilterDatabase,wbx,BR,BR
DiscountGroup_xlnm#_FilterDatabase,wbx,BT,BT
DiscountGroup_xlnm#_FilterDatabase,wbx,CC,CC
DiscountGroup_xlnm#_FilterDatabase,wbx,CF,CF
DiscountGroup_xlnm#_FilterDatabase,wbx,CL,CL
DiscountGroup_xlnm#_FilterDatabase,wbx,CO,CO
DiscountGroup_xlnm#_FilterDatabase,wbx,CR,CR
DiscountGroup_xlnm#_FilterDatabase,wbx,CS,CS
DiscountGroup_xlnm#_FilterDatabase,wbx,DN,
DiscountGroup_xlnm#_FilterDatabase,wbx,FF,FF
DiscountGroup_xlnm#_FilterDatabase,wbx,FW,FW
DiscountGroup_xlnm#_FilterDatabase,wbx,HE,HE
DiscountGroup_xlnm#_FilterDatabase,wbx,IA,IA
DiscountGroup_xlnm#_FilterDatabase,wbx,IC,IC
DiscountGroup_xlnm#_FilterDatabase,wbx,IL,
DiscountGroup_xlnm#_FilterDatabase,wbx,IT,
DiscountGroup_xlnm#_FilterDatabase,wbx,JS,JS
DiscountGroup_xlnm#_FilterDatabase,wbx,LA,
DiscountGroup_xlnm#_FilterDatabase,wbx,LI,LI
DiscountGroup_xlnm#_FilterDatabase,wbx,MG,MG
DiscountGroup_xlnm#_FilterDatabase,wbx,MO,MO
DiscountGroup_xlnm#_FilterDatabase,wbx,MS,
DiscountGroup_xlnm#_FilterDatabase,wbx,MV,
DiscountGroup_xlnm#_FilterDatabase,wbx,NE,NE
DiscountGroup_xlnm#_FilterDatabase,wbx,NH,NH
DiscountGroup_xlnm#_FilterDatabase,wbx,NI,NI
DiscountGroup_xlnm#_FilterDatabase,wbx,OC,OC
DiscountGroup_xlnm#_FilterDatabase,wbx,OU,OU
DiscountGroup_xlnm#_FilterDatabase,wbx,PH,PH
DiscountGroup_xlnm#_FilterDatabase,wbx,RA,
DiscountGroup_xlnm#_FilterDatabase,wbx,SL,SL
DiscountGroup_xlnm#_FilterDatabase,wbx,SP,SP
DiscountGroup_xlnm#_FilterDatabase,wbx,TD,TD
DiscountGroup_xlnm#_FilterDatabase,wbx,TE,TE
DiscountGroup_xlnm#_FilterDatabase,wbx,TO,TO
DiscountGroup_xlnm#_FilterDatabase,wbx,TS,TS
DiscountGroup_xlnm#_FilterDatabase,wbx,WA,WA
DiscountGroup_xlnm#_FilterDatabase,wbx,WO,WO
DlvMode,ibe,HCA,HCA
DlvMode,ibe,HCR,HCR
DlvMode,ibe,HCS,HCS
DlvMode,ibe,HLA,HLA
DlvMode,ibe,HLR,HLR
DlvMode,ibe,HLS,HLS
DlvMode,ibe,PCA,PCA
DlvMode,ibe,PCR,PCR
DlvMode,ibe,PCS,PCS
DlvMode,ibe,PLA,PLA
DlvMode,ibe,PLR,PLR
DlvMode,ibe,PLS,PLS
DlvMode,rfl,By air,By Air
DlvMode,rfl,By sea,By Sea
DlvMode,rfl,By truck,By Truck
DlvMode,wbx,20' HB,20' HB
DlvMode,wbx,20' PLT,20' PLT
DlvMode,wbx,40' HB,40' HB
DlvMode,wbx,40' HC HB,40' HC HB
DlvMode,wbx,40' HC PLT,40' HC PLT
DlvMode,wbx,40' PLT,40' PLT
DlvMode,wbx,45' PLT,45' PLT
DlvMode,wbx,By air,By Air
DlvMode,wbx,By sea,By Sea
DlvMode,wbx,By truck,By Truck
DlvMode,wbx,GR BOX TRL,GR BOX TRL
DlvMode,wbx,LCL,LCL
DlvMode,wbx,TRL - PLT,TRL - PLT
DlvMode,wbx,TRL SWISS,TRL SWISS
DlvTerm,ibe,CFR,CFR
DlvTerm,ibe,CIF,CIF
DlvTerm,ibe,CIP,CIP
DlvTerm,ibe,CPT,CPT
DlvTerm,ibe,DAP,DAP
DlvTerm,ibe,DDP,DDP
DlvTerm,ibe,DPU,DPU
DlvTerm,ibe,EXW,EXW
DlvTerm,ibe,FAS,FAS
DlvTerm,ibe,FCA,FCA
DlvTerm,ibe,FOB,FOB
DlvTerm,rfl,Default,DAP
DlvTerm,wbx,C&F,CFR
DlvTerm,wbx,CFR,CFR
DlvTerm,wbx,CIF,CIF
DlvTerm,wbx,CIP,CIP
DlvTerm,wbx,DAP,DAP
DlvTerm,wbx,DDP,DDP
DlvTerm,wbx,DDU,DDU
DlvTerm,wbx,EXW,EXW
DlvTerm,wbx,FCA,FCA
DlvTerm,wbx,FOB,FOB
EcoResStorageDimensionGroup,All,BULK,BULK
EcoResStorageDimensionGroup,All,INDIRECT,INDIRECT
EcoResStorageDimensionGroup,All,SERVICE,SERVICE
EcoResStorageDimensionGroup,All,Wheat,Wheat
EcoResStorageDimensionGroup,All,WM_DIM,WM_DIM
EcoResTrackingDimensionGroup,All,BatchP,BatchP
EcoResTrackingDimensionGroup,All,REQ,REQ
IntrastatItemCode,wbx,10063042,
IntrastatItemCode,wbx,11022010,
IntrastatItemCode,wbx,11041210,
IntrastatItemCode,wbx,1104121000,
IntrastatItemCode,wbx,11041290,
IntrastatItemCode,wbx,11043090,
IntrastatItemCode,wbx,1104309000,
IntrastatItemCode,wbx,17026095,
IntrastatItemCode,wbx,17029050,
IntrastatItemCode,wbx,18050000,
IntrastatItemCode,wbx,1806310000,
IntrastatItemCode,wbx,19019019,
IntrastatItemCode,wbx,19019099,
IntrastatItemCode,wbx,1901909990,
IntrastatItemCode,wbx,19041030,
IntrastatItemCode,wbx,1904103000,
IntrastatItemCode,wbx,19041090,
IntrastatItemCode,wbx,1904109000,
IntrastatItemCode,wbx,19042099,
IntrastatItemCode,wbx,1904209900,
IntrastatItemCode,wbx,20081919,
IntrastatItemCode,wbx,20089759,
IntrastatItemCode,wbx,21069098,
IntrastatItemCode,wbx,2202999500,
IntrastatItemCode,wbx,2202999590,
IntrastatItemCode,wbx,22029999,
IntrastatItemCode,wbx,2202999990,
IntrastatItemCode,wbx,25405400,
IntrastatItemCode,wbx,25407401,
IntrastatItemCode,wbx,25407402,
IntrastatItemCode,wbx,29181400,
IntrastatItemCode,wbx,29362200,
IntrastatItemCode,wbx,39202021,
IntrastatItemCode,wbx,39202029,
IntrastatItemCode,wbx,4031011,
IntrastatItemCode,wbx,4049021,
IntrastatItemCode,wbx,48115900,
IntrastatItemCode,wbx,48192000,
IntrastatItemCode,wbx,49119900,
IntrastatItemCode,wbx,806203090,
IntrastatItemCode,wbx,8111090,
IntrastatItemCode,wbx,8134095,
IntrastatItemCode,wbx,8135091,
IntrastatItemCode,wbx,8135099,
InventBuyerGroup,rfl,CASBRD,CASBRD
InventBuyerGroup,rfl,CASEXP,CASEXP
InventBuyerGroup,rfl,CASOLP,CASOLP
InventBuyerGroup,rfl,CHEMCL,CHEMCL
InventBuyerGroup,rfl,CHOCOS,CHOCOS
InventBuyerGroup,rfl,CONPAC,CONPAC
InventBuyerGroup,rfl,CTNBRD,CTNBRD
InventBuyerGroup,rfl,CTNEXP,CTNEXP
InventBuyerGroup,rfl,CTNOLP,CTNOLP
InventBuyerGroup,rfl,DAIRYP,DAIRYP
InventBuyerGroup,rfl,FLAVOR,FLAVOR
InventBuyerGroup,rfl,FLEXBB,FLEXBB
InventBuyerGroup,rfl,FLEXBR,FLEXBR
InventBuyerGroup,rfl,FLEXOW,FLEXOW
InventBuyerGroup,rfl,FLEXPF,FLEXPF
InventBuyerGroup,rfl,FLEXSF,FLEXSF
InventBuyerGroup,rfl,FLEXST,FLEXST
InventBuyerGroup,rfl,FLEXWW,FLEXWW
InventBuyerGroup,rfl,FLOURP,FLOURP
InventBuyerGroup,rfl,FRUITS,FRUITS
InventBuyerGroup,rfl,MAIZEP,MAIZEP
InventBuyerGroup,rfl,MALTPR,MALTPR
InventBuyerGroup,rfl,MISCAD,MISCAD
InventBuyerGroup,rfl,MISCCS,MISCCS
InventBuyerGroup,rfl,MISCCT,MISCCT
